57610.0, {'1863241632': 0.0, '2330725114': 0.0, '243351999': 0.0, '243641585': 0.0, '243749571': 0.0, '30503246': 0.0, '30624898': 0.0, '32564122': 0.0, '89127267': 0.0, '89173763': 0.0, '89173808': 0.0, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': 0.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': 0.0, 'gneJ207': 0.0, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': 0.0, 'gneJ257': 0.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
59710.0, {'1863241632': -0.07589286, '2330725114': -0.49107143, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': 0.0, '30624898': -0.24553572, '32564122': -0.20982143, '89127267': -0.0625, '89173763': -1.4241072, '89173808': 0.0, 'cluster_1427494838_273472399': -0.79464287, 'cluster_1757124350_1757124352': -0.12946428, 'cluster_1863241547_1863241548_1976170214': -0.32589287, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.19642857, 'gneJ207': -0.03125, 'gneJ208': -0.017857144, 'gneJ210': -0.3080357, 'gneJ255': 0.0, 'gneJ257': -1.6741072}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 23, '243749571': 12, '30503246': 0, '30624898': 2, '32564122': 1, '89127267': 2, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 5, '243351999': 0, '243641585': 53, '243749571': 19, '30503246': 0, '30624898': 2, '32564122': 2, '89127267': 2, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 0, 'gneJ257': 8}, 
59720.0, {'1863241632': -0.04464286, '2330725114': 0.0, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': 0.0, '30624898': -0.33482143, '32564122': -0.29910713, '89127267': 0.0, '89173763': -1.8616072, '89173808': 0.0, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.50446427, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.035714287, 'gneJ143': -0.47767857, 'gneJ207': -0.12946428, 'gneJ208': 0.0, 'gneJ210': -0.04910714, 'gneJ255': 0.0, 'gneJ257': -0.56696427}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 13, '30503246': 0, '30624898': 2, '32564122': 1, '89127267': 0, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 3}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 52, '243749571': 22, '30503246': 0, '30624898': 2, '32564122': 2, '89127267': 0, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 8, 'gneJ207': 4, 'gneJ208': 0, 'gneJ210': 3, 'gneJ255': 0, 'gneJ257': 3}, 
59730.0, {'1863241632': -0.08928572, '2330725114': -0.0625, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': -0.03125, '30624898': -0.45535713, '32564122': -0.008928572, '89127267': 0.0, '89173763': -2.3080356, '89173808': -0.026785715, 'cluster_1427494838_273472399': -0.102678575, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.35714287, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.8348214, 'gneJ207': -0.2544643, 'gneJ208': -0.035714287, 'gneJ210': -0.017857144, 'gneJ255': 0.0, 'gneJ257': -0.04464286}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 23, '243749571': 13, '30503246': 1, '30624898': 2, '32564122': 1, '89127267': 0, '89173763': 6, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 3, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 52, '243749571': 22, '30503246': 2, '30624898': 4, '32564122': 1, '89127267': 0, '89173763': 10, '89173808': 2, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 8, 'gneJ207': 4, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 1}, 
59740.0, {'1863241632': -0.13392857, '2330725114': 0.0, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': -0.035714287, '30624898': -0.7410714, '32564122': 0.0, '89127267': 0.0, '89173763': -2.7544644, '89173808': 0.0, 'cluster_1427494838_273472399': -0.42857143, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.18303572, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -1.2321428, 'gneJ207': -0.4642857, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.017857144, 'gneJ257': -0.0625}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 13, '30503246': 1, '30624898': 7, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 4, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 3}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 50, '243749571': 19, '30503246': 2, '30624898': 10, '32564122': 0, '89127267': 0, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 8, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 9, 'gneJ207': 7, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, 
59750.0, {'1863241632': -0.04464286, '2330725114': -0.05357143, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': -0.03125, '30624898': -0.87053573, '32564122': 0.0, '89127267': -0.004464286, '89173763': -3.2232144, '89173808': 0.0, 'cluster_1427494838_273472399': -0.63839287, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.23660715, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -1.6696428, 'gneJ207': -0.06696428, 'gneJ208': 0.0, 'gneJ210': -0.03125, 'gneJ255': -0.07589286, 'gneJ257': -0.38839287}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 23, '243749571': 13, '30503246': 1, '30624898': 9, '32564122': 0, '89127267': 1, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 2, '2330725114': 2, '243351999': 0, '243641585': 49, '243749571': 20, '30503246': 2, '30624898': 13, '32564122': 0, '89127267': 1, '89173763': 11, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 11, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 8}, 
59760.0, {'1863241632': -0.071428575, '2330725114': 0.0, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': -0.15625, '30624898': -1.3214285, '32564122': -0.008928572, '89127267': -0.116071425, '89173763': -3.7142856, '89173808': -0.05357143, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.45535713, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -2.2276785, 'gneJ207': -0.15625, 'gneJ208': -0.03125, 'gneJ210': -0.004464286, 'gneJ255': -0.2544643, 'gneJ257': -0.74553573}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 15, '30503246': 2, '30624898': 8, '32564122': 1, '89127267': 2, '89173763': 6, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 52, '243749571': 25, '30503246': 4, '30624898': 14, '32564122': 1, '89127267': 5, '89173763': 11, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 14, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 4, 'gneJ257': 8}, 
59770.0, {'1863241632': -0.16071428, '2330725114': -0.017857144, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': -0.15178572, '30624898': -0.84375, '32564122': 0.0, '89127267': 0.0, '89173763': -2.9776785, '89173808': -0.21875, 'cluster_1427494838_273472399': -0.07589286, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.15625, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -2.9285715, 'gneJ207': -0.38839287, 'gneJ208': 0.0, 'gneJ210': -0.004464286, 'gneJ255': -0.013392857, 'gneJ257': -0.8348214}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 22, '243749571': 15, '30503246': 1, '30624898': 6, '32564122': 0, '89127267': 0, '89173763': 7, '89173808': 4, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 2, '2330725114': 1, '243351999': 0, '243641585': 52, '243749571': 25, '30503246': 4, '30624898': 10, '32564122': 0, '89127267': 0, '89173763': 12, '89173808': 5, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 16, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, 
59780.0, {'1863241632': 0.0, '2330725114': 0.0, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': -0.14732143, '30624898': -0.6473214, '32564122': -0.03125, '89127267': 0.0, '89173763': -2.1919644, '89173808': -0.125, 'cluster_1427494838_273472399': -0.14732143, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.29017857, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -3.5580356, 'gneJ207': -0.6785714, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.04910714, 'gneJ257': -0.55803573}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 22, '243749571': 17, '30503246': 1, '30624898': 5, '32564122': 1, '89127267': 0, '89173763': 5, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 52, '243749571': 27, '30503246': 3, '30624898': 7, '32564122': 1, '89127267': 0, '89173763': 9, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 15, 'gneJ207': 7, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 5}, 
59790.0, {'1863241632': 0.0, '2330725114': -0.04017857, '243351999': 0.0, '243641585': -4.0, '243749571': -4.0, '30503246': -0.10714286, '30624898': -0.65625, '32564122': -0.07589286, '89127267': 0.0, '89173763': -2.6339285, '89173808': 0.0, 'cluster_1427494838_273472399': -0.04017857, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.33482143, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.91071427, 'gneJ207': -0.375, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': 0.0, 'gneJ257': -0.71428573}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 22, '243749571': 14, '30503246': 1, '30624898': 4, '32564122': 1, '89127267': 0, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 52, '243749571': 21, '30503246': 2, '30624898': 4, '32564122': 1, '89127267': 0, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 6}, 
59800.0, {'1863241632': -0.004464286, '2330725114': 0.0, '243351999': -0.017857144, '243641585': -4.0, '243749571': -4.0, '30503246': -0.22767857, '30624898': -0.5625, '32564122': 0.0, '89127267': 0.0, '89173763': -3.1294644, '89173808': -0.017857144, 'cluster_1427494838_273472399': -0.10714286, 'cluster_1757124350_1757124352': -0.008928572, 'cluster_1863241547_1863241548_1976170214': -0.42410713, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -1.1964285, 'gneJ207': -0.5089286, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.017857144, 'gneJ257': -0.95535713}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 22, '243749571': 14, '30503246': 2, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 52, '243749571': 18, '30503246': 7, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 12, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 9, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 8}, 
59810.0, {'1863241632': 0.0, '2330725114': 0.0, '243351999': -0.09375, '243641585': -4.0, '243749571': -4.0, '30503246': -0.3794643, '30624898': -0.6964286, '32564122': 0.0, '89127267': 0.0, '89173763': -2.8125, '89173808': -0.15178572, 'cluster_1427494838_273472399': -0.23660715, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.5535714, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -1.6785715, 'gneJ207': 0.0, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.0625, 'gneJ257': -1.2008928}, {'1863241632': 0, '2330725114': 0, '243351999': 2, '243641585': 19, '243749571': 14, '30503246': 2, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 0, '243351999': 2, '243641585': 46, '243749571': 17, '30503246': 5, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 10, '89173808': 3, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 12, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 7}, 
59820.0, {'1863241632': -0.004464286, '2330725114': 0.0, '243351999': -0.18303572, '243641585': -4.0, '243749571': -4.0, '30503246': -0.48214287, '30624898': -0.91964287, '32564122': 0.0, '89127267': 0.0, '89173763': -2.0089285, '89173808': -0.32142857, 'cluster_1427494838_273472399': -0.41517857, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.6026786, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.102678575, 'gneJ143': -2.21875, 'gneJ207': -0.13839285, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.10714286, 'gneJ257': -1.4642857}, {'1863241632': 1, '2330725114': 0, '243351999': 2, '243641585': 19, '243749571': 11, '30503246': 2, '30624898': 7, '32564122': 0, '89127267': 0, '89173763': 4, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 5, 'gneJ207': 5, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 0, '243351999': 2, '243641585': 46, '243749571': 14, '30503246': 4, '30624898': 8, '32564122': 0, '89127267': 0, '89173763': 9, '89173808': 4, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 13, 'gneJ207': 8, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, 
59830.0, {'1863241632': -0.04910714, '2330725114': 0.0, '243351999': -0.27232143, '243641585': -4.0, '243749571': -4.0, '30503246': -0.36607143, '30624898': -1.4375, '32564122': 0.0, '89127267': -0.008928572, '89173763': -1.8258928, '89173808': -0.5, 'cluster_1427494838_273472399': -0.4375, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.69196427, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.28125, 'gneJ143': -2.8794644, 'gneJ207': -0.75, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.15178572, 'gneJ257': -1.7455357}, {'1863241632': 1, '2330725114': 0, '243351999': 2, '243641585': 19, '243749571': 11, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 1, '89173763': 6, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 5, 'gneJ207': 8, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 0, '243351999': 2, '243641585': 46, '243749571': 17, '30503246': 3, '30624898': 14, '32564122': 0, '89127267': 1, '89173763': 8, '89173808': 4, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 16, 'gneJ207': 15, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 7}, 
